"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000068823",0.241334426737479,9.01038013812999,5.50464386652987,0.0502073201766259,0.200951439636374
"ENSMUSG00000056501",-0.332332192332649,7.31936782313016,5.48545967885866,0.0505152630695008,0.201318025090145
"ENSMUSG00000009281",-0.347890336826258,8.4987425033116,5.47620913967366,0.0506646297627834,0.201318025090145
"ENSMUSG00000028024",-0.322794197602308,7.4850112558389,5.47436286636104,0.0506945099184149,0.201318025090145
"ENSMUSG00000039349",-0.30916421139914,7.83242425445337,5.46578098375812,0.0508337006755056,0.201318025090145
"ENSMUSG00000069833",-0.596245333085345,7.13284471002158,5.45364305520681,0.0510314173248408,0.201318025090145
"ENSMUSG00000036427",0.267222967708024,7.41829317497586,5.45353380252945,0.0510332014970156,0.201318025090145
"ENSMUSG00000017485",-0.226204260243604,7.10642335297951,5.42251711605514,0.0515430243537049,0.202842763305848
"ENSMUSG00000020733",-0.260658227625306,6.99584934583063,5.40085349103514,0.0519030458711693,0.203772101331918
"ENSMUSG00000028399",-0.315031350137885,8.33460116367231,5.38900198272821,0.0521013877566042,0.203876346337273
"ENSMUSG00000039218",-0.501197312499953,8.07391001848172,5.38292864303474,0.0522034108669218,0.203876346337273
"ENSMUSG00000035780",0.280376617045448,8.83482280354319,5.37710941871051,0.0523014092123581,0.203876346337273
"ENSMUSG00000020315",-0.323346093829182,8.24775916683104,5.36046920775724,0.0525829620420272,0.204489296830106
"ENSMUSG00000025393",0.244253466432411,10.5827153399872,5.35252745717046,0.0527180320852742,0.204531044293104
"ENSMUSG00000029695",0.305741655075134,9.28675853398993,5.28711289413441,0.0538479406790608,0.208423205687188
"ENSMUSG00000056608",-0.357785968837401,7.38538813925527,5.24488587649855,0.054594115484854,0.210815305099964
"ENSMUSG00000046805",-1.06897181305286,8.03344280267673,5.23159734960267,0.0548317139420343,0.2110587496493
"ENSMUSG00000039783",-0.231753189004777,8.26641466106502,5.22702571752585,0.0549137658662009,0.2110587496493
"ENSMUSG00000055204",-0.281720671101009,7.6541171587021,5.21549008750166,0.0551215201044395,0.211363404596277
"ENSMUSG00000027808",0.338467830650323,8.74841139897547,5.19526597434533,0.0554882295074769,0.21227473846465
"ENSMUSG00000020534",-0.247995260430707,7.91359634325673,5.18761096209213,0.0556278613104912,0.212315155117768
"ENSMUSG00000039197",0.244495815462997,10.1571444586433,5.141357931724,0.0564813565237195,0.215001771893102
"ENSMUSG00000068587",-0.270443210865119,8.94574593794189,5.13536588433699,0.0565931715682147,0.215001771893102
"ENSMUSG00000027984",-0.253262121421129,8.11565846976,5.12139162342065,0.0568550624233566,0.215499026927239
"ENSMUSG00000026272",0.630188302744646,8.43304325513046,5.10795605699739,0.0571083489260341,0.215902647255272
"ENSMUSG00000043019",0.434109491905784,7.10052534023203,5.10184477482854,0.0572240451083883,0.215902647255272
"ENSMUSG00000032330",0.237102230386799,7.17238951590519,5.08892175506476,0.0574697061559499,0.216051004004006
"ENSMUSG00000022261",0.259897122404485,7.75812920138949,5.0859683297484,0.0575260424034984,0.216051004004006
"ENSMUSG00000019428",-0.237247090935673,8.15130712109444,5.06466320101667,0.057934575778951,0.21667222273307
"ENSMUSG00000026260",0.213012127334111,7.57504172530402,5.0591680697768,0.0580405600773627,0.21667222273307
"ENSMUSG00000054452",-0.292475830918747,8.55158544422169,5.05678525447588,0.0580865958816315,0.21667222273307
"ENSMUSG00000006333",-0.220194427452794,7.97458777075114,5.03042966742413,0.0585989738438847,0.218088941115815
"ENSMUSG00000035769",-0.321671679154272,7.29818794974964,4.98014121423111,0.059593097876958,0.221288139972
"ENSMUSG00000057400",0.424434157588523,11.679862774978,4.95762164733929,0.0600454072625803,0.221980801275065
"ENSMUSG00000054823",0.51146880165941,7.19267625660376,4.95334717810758,0.0601317659889668,0.221980801275065
"ENSMUSG00000000088",0.256959900734863,7.02568412549352,4.94487747080932,0.060303361977593,0.221980801275065
"ENSMUSG00000028527",-0.204548373703035,7.68103381260107,4.94408731172572,0.0603194031428291,0.221980801275065
"ENSMUSG00000025993",-0.24247360927283,8.56786227545695,4.93719248095328,0.060459612926447,0.222000141214297
"ENSMUSG00000078964",0.25819109610341,8.84755167594864,4.92548928988281,0.0606985782463626,0.222381205379213
"ENSMUSG00000019838",0.338441691060629,7.37261303472405,4.90494290400001,0.0611211012244895,0.223431581142856
"ENSMUSG00000037366",0.295139399203735,7.06256654530603,4.88300986707614,0.0615763862148967,0.224517002340396
"ENSMUSG00000005615",-0.203143426669321,7.39437158293348,4.87119756550535,0.0618234204291937,0.224517002340396
"ENSMUSG00000022098",0.249952973660694,7.3564528382102,4.86703747999376,0.0619107295765719,0.224517002340396
"ENSMUSG00000021996",-0.255517729553822,7.85781080753099,4.86450478551206,0.0619639629559513,0.224517002340396
"ENSMUSG00000021000",-0.272217827558869,8.9849545803853,4.85415950471845,0.0621820266654613,0.224811942559745
"ENSMUSG00000029201",0.623941365202669,8.25205041642288,4.83848389897675,0.0625143594142518,0.224910294568439
"ENSMUSG00000031545",0.373927470472219,8.17491578554339,4.83648104279005,0.0625569881903771,0.224910294568439
"ENSMUSG00000028356",0.332378693678705,11.5802666278272,4.82778618156527,0.0627424903011799,0.224910294568439
"ENSMUSG00000022283",-0.276875622336544,7.86853240389937,4.82714843211436,0.0627561247458441,0.224910294568439
"ENSMUSG00000029273",0.524032623086463,7.54985996796112,4.80191506594327,0.0632987086775783,0.225564086750499
"ENSMUSG00000024781",-0.398445712283554,8.04192820562547,4.79476748151319,0.0634535134967151,0.225564086750499
"ENSMUSG00000028234",-0.284046294942924,7.28232302501758,4.79042232952304,0.0635478640487614,0.225564086750499
"ENSMUSG00000004798",0.210656746914939,7.38217375325257,4.78437005099036,0.0636795887755868,0.225564086750499
"ENSMUSG00000020571",-0.224398762857874,8.84447341345739,4.78088647946343,0.0637555686880855,0.225564086750499
"ENSMUSG00000073481",0.212385900807919,8.89966627015222,4.77099439176311,0.0639719709467317,0.225564086750499
"ENSMUSG00000057530",-0.226971955844316,8.77662191118752,4.7709240369703,0.0639735134834798,0.225564086750499
"ENSMUSG00000006522",0.546869488313866,10.7507184471457,4.76809781834831,0.0640355188525732,0.225564086750499
"ENSMUSG00000020620",0.292987418003333,7.72491996776828,4.75055931165253,0.0644220630726316,0.225873853468572
"ENSMUSG00000025907",0.220649595430652,7.21937762592089,4.74396170771509,0.0645682616733914,0.225873853468572
"ENSMUSG00000030884",0.213975191700525,8.3497596172561,4.74045427096186,0.0646461607268838,0.225873853468572
"ENSMUSG00000022234",0.294277365885903,7.5647662537726,4.73721517726328,0.0647182090883802,0.225873853468572
"ENSMUSG00000028991",-0.23664593361088,7.19421068449671,4.73309509265549,0.0648100053721375,0.225873853468572
"ENSMUSG00000003814",0.36318403176104,9.50112194611993,4.72167485525592,0.0650653416441675,0.226284327705403
"ENSMUSG00000040963",-0.2520629272675,7.46379547024712,4.68905914472287,0.0658018488901153,0.228362956591223
"ENSMUSG00000028405",-0.205268088800471,8.5580998836681,4.6728908702551,0.0661709929192524,0.229160596530885
"ENSMUSG00000025153",-1.23944416027075,9.47165510707991,4.65914629111835,0.0664869327223845,0.22964368855158
"ENSMUSG00000033713",0.247834261157861,7.55293523170476,4.65469437118432,0.0665896896286344,0.22964368855158
"ENSMUSG00000028521",-0.38420413502136,7.37085879811999,4.6238671646104,0.0673069569096294,0.231631682251758
"ENSMUSG00000035459",0.240702784514382,7.59038197781656,4.60819088129827,0.0676755804871827,0.232071217984739
"ENSMUSG00000040225",-0.211960109218337,7.53876077966448,4.60644365151105,0.067716829563936,0.232071217984739
"ENSMUSG00000024759",-0.281466714249008,7.85058135778685,4.59617399959903,0.0679599443599606,0.232072567355978
"ENSMUSG00000028553",-0.249075971137984,9.09182643759746,4.59451275799098,0.0679993783985297,0.232072567355978
"ENSMUSG00000018293",-0.2778166845667,7.10494704904685,4.58387835861921,0.0682525250896346,0.232333309279475
"ENSMUSG00000069922",0.479656431264901,11.5718559436475,4.57729072540901,0.0684099592878132,0.232333309279475
"ENSMUSG00000006932",-0.252679716193253,8.69783674922452,4.57355342292985,0.0684994863225199,0.232333309279475
"ENSMUSG00000029020",-0.240084728273336,7.30563495427466,4.55243931278502,0.0690081653898771,0.23357702071265
"ENSMUSG00000029068",0.236596956799966,7.55542247459087,4.47880548435156,0.0708213181034096,0.23922190611932
"ENSMUSG00000020777",-0.26046300274938,10.3341399628706,4.45688556210872,0.07137310086452,0.240249333089729
"ENSMUSG00000024661",-0.403149798283278,9.51487124868727,4.45512815765393,0.0714175829063085,0.240249333089729
"ENSMUSG00000029823",-0.267429129152652,8.07249382479932,4.43791174428547,0.0718552780506977,0.241228433455914
"ENSMUSG00000025980",0.33062275920606,8.87577886503041,4.42764588654348,0.072117941948499,0.241539952407547
"ENSMUSG00000039367",-0.180766196557299,7.23543268814905,4.42282451716265,0.0722417365255398,0.241539952407547
"ENSMUSG00000020091",-0.404936500973049,7.78348602637633,4.40520435689837,0.0726965314477575,0.242567533938258
"ENSMUSG00000001416",0.371977453823535,7.08504592268472,4.38835013636293,0.0731350744619852,0.243536837024222
"ENSMUSG00000029407",-0.283506433780562,7.26979541773228,4.38105731636524,0.0733259069188269,0.24367902400297
"ENSMUSG00000025481",0.206211308252754,7.69980164115525,4.37375646415557,0.0735176039465052,0.243713752876566
"ENSMUSG00000038170",-0.345603096083954,7.84215349701085,4.36737340695603,0.0736857412893902,0.243713752876566
"ENSMUSG00000000056",0.212271602347495,7.22208146181356,4.36244151304892,0.0738159986782371,0.243713752876566
"ENSMUSG00000052337",0.197248532273487,7.60712269617367,4.356147556963,0.0739826686676105,0.243713752876566
"ENSMUSG00000031996",-0.237480315807841,8.73332674529033,4.35258871923833,0.0740771285339106,0.243713752876566
"ENSMUSG00000002332",0.279302732171519,7.19778336296315,4.32852139885518,0.0747201011510067,0.245338455875062
"ENSMUSG00000038745",-0.278871432169369,7.1770126561874,4.30319741397715,0.0754045729711242,0.247092674377489
"ENSMUSG00000039653",-0.333358553426958,7.94521384662505,4.2883296985884,0.0758102619207116,0.247563998191328
"ENSMUSG00000057738",-0.373310368495733,8.42961460988524,4.28690106175669,0.0758493951905347,0.247563998191328
"ENSMUSG00000000787",0.252481414355211,8.62380424705115,4.28026159133027,0.076031612056209,0.247667330361315
"ENSMUSG00000021340",-0.264220392216318,8.93579444058646,4.26438319181042,0.0764697222389542,0.248007008216202
"ENSMUSG00000030062",0.241698969416118,7.63510879125364,4.26203583722719,0.0765347703271473,0.248007008216202
"ENSMUSG00000068039",0.239170249169592,7.65887452808521,4.25614579546054,0.0766983106950325,0.248007008216202
"ENSMUSG00000033898",0.195529953533857,9.11616806495848,4.25414387347188,0.0767539996322234,0.248007008216202
"ENSMUSG00000061808",0.412042922405391,12.4370079371952,4.24927326507305,0.0768897107539592,0.248007008216202
"ENSMUSG00000025396",1.2121638254274,8.54594108752694,4.23255442580894,0.0773579557306247,0.24864518493293
"ENSMUSG00000061518",0.205604909288131,7.51522793964139,4.23141978601642,0.0773898691098239,0.24864518493293
"ENSMUSG00000026368",-0.249400844633208,8.17492124789582,4.18576649833498,0.078688404055864,0.252214389185853
"ENSMUSG00000022884",0.222476112426546,8.1319690262945,4.18163193497797,0.0788074140070083,0.252214389185853
"ENSMUSG00000024899",-0.327511160459237,7.86723160921167,4.15174647245851,0.0796747132603551,0.254494957889872
"ENSMUSG00000037706",-0.258181256590216,7.57564939569367,4.14384860951439,0.0799060084617473,0.254739116123206
"ENSMUSG00000009470",-0.206702224084847,8.0009822377421,4.13344850568798,0.0802119316825823,0.254820226189912
"ENSMUSG00000031447",0.20379874075526,9.94777730523719,4.13245411288212,0.0802412627151212,0.254820226189912
"ENSMUSG00000109644",0.252435506774895,7.78915395021041,4.09600511384359,0.0813261775574667,0.257767942354591
"ENSMUSG00000014769",0.216211974248127,7.38987979128963,4.06669654121428,0.0822125841590176,0.260076347964585
"ENSMUSG00000058076",0.176022891373524,7.58701371782013,4.04659966456335,0.0828277481069474,0.26146758383005
"ENSMUSG00000018707",-0.204940423751109,9.19044709514004,4.04197190189718,0.0829702606439428,0.26146758383005
"ENSMUSG00000033684",0.450030716859876,8.70204232992535,3.98315174304438,0.0848100758684324,0.266754445131111
"ENSMUSG00000004897",-0.177284899637654,7.07848597324342,3.96118039861379,0.0855110789970679,0.268446039981253
"ENSMUSG00000022877",-0.351632411369326,9.3164080783517,3.95511764503347,0.0857058554873141,0.268545013860251
"ENSMUSG00000068086",0.290342528750837,10.4089864502429,3.93951669712604,0.0862097565833635,0.269169897833707
"ENSMUSG00000022110",0.158869431676634,7.64394593411731,3.93881400698056,0.0862325447771207,0.269169897833707
"ENSMUSG00000028957",-0.370460640025783,6.92379347285589,3.92473321490324,0.0866908612791068,0.269844011249155
"ENSMUSG00000033860",0.334214760984335,11.8582273454255,3.92211042963617,0.0867765847725247,0.269844011249155
"ENSMUSG00000059434",-0.332369750529012,7.7806899755476,3.91510630088756,0.0870060567601511,0.270047100698959
"ENSMUSG00000033831",0.368726581644394,12.4419631460274,3.89335799822408,0.0877236990288879,0.271761741812656
"ENSMUSG00000070923",-0.247387990681679,7.21889857547234,3.86604827252196,0.0886359461814133,0.274071675692528
"ENSMUSG00000022181",-0.576314131960588,7.85566081124913,3.86096338545063,0.0888071797455778,0.274085948745733
"ENSMUSG00000022887",-0.220878680985286,8.30046170192882,3.85155248531241,0.0891252441973003,0.274552484465466
"ENSMUSG00000066153",1.03711393755573,7.59940096792989,3.82270190193737,0.0901097315291048,0.277066370776406
"ENSMUSG00000005803",-0.237764424382226,7.85185868316278,3.79497111666891,0.0910695732878545,0.278873437948011
"ENSMUSG00000019889",-0.271622833834617,7.19129387064718,3.79371842910726,0.091113250183349,0.278873437948011
"ENSMUSG00000017291",-0.165344124827332,7.83196870446809,3.79106022851891,0.0912060240826929,0.278873437948011
"ENSMUSG00000028760",-0.292688058458282,7.13353528818215,3.78556053128101,0.091398365265903,0.278943062824509
"ENSMUSG00000047454",0.233460177804154,6.94770133530715,3.77697743383959,0.0916996135020854,0.279344192983205
"ENSMUSG00000065822",0.406018897102522,7.27535506055239,3.75643098860104,0.0924260927831341,0.281036825560546
"ENSMUSG00000041237",-0.490534188219632,7.74818335280421,3.73818657722991,0.0930775598434508,0.281218465776285
"ENSMUSG00000045975",0.178327193020678,7.92877830227778,3.73342312321981,0.093248649861308,0.281218465776285
"ENSMUSG00000033004",-0.237898809428189,7.4219877357518,3.72993497613346,0.0933741979330062,0.281218465776285
"ENSMUSG00000055296",-0.349390919691776,7.01516556460456,3.72122754502263,0.0936885783326215,0.281218465776285
"ENSMUSG00000036606",-0.245245294788247,8.38759084228849,3.71772436109838,0.0938154546464102,0.281218465776285
"ENSMUSG00000047797",0.287265598120494,9.34008343935064,3.71676265160454,0.0938503249968897,0.281218465776285
"ENSMUSG00000075706",-0.420708207242267,7.95409846378785,3.71029599708915,0.0940852428213819,0.281218465776285
"ENSMUSG00000024378",0.291190614022855,8.0856384778627,3.7073624694359,0.0941920669101338,0.281218465776285
"ENSMUSG00000040883",0.203935592686868,8.49376568857821,3.70213607477764,0.094382782929082,0.281218465776285
"ENSMUSG00000083563",-0.239427804901798,8.68610496370473,3.70128357621567,0.0944139397851953,0.281218465776285
"ENSMUSG00000021097",-0.366373638070942,7.57208703151159,3.70097061284992,0.0944253812848008,0.281218465776285
"ENSMUSG00000030108",-0.262794246406575,7.65415259960073,3.69791267990227,0.0945372714737299,0.281218465776285
"ENSMUSG00000022353",-0.259356265894654,8.76917420053303,3.6916952677641,0.094765308272918,0.281387964095578
"ENSMUSG00000042453",0.204496257230068,8.61737985683108,3.68106114237342,0.0951570252876594,0.28204199387063
"ENSMUSG00000004071",0.294124923813938,7.12413166897938,3.66077874739616,0.0959100985930797,0.282846982274379
"ENSMUSG00000015243",0.200206352709799,9.60750295298356,3.6522862320259,0.0962277610232492,0.282846982274379
"ENSMUSG00000005886",-0.315327486648625,7.16557967850823,3.64651082469301,0.0964445852097647,0.282846982274379
"ENSMUSG00000033308",-0.195104033925536,9.97282051713584,3.64514333511146,0.0964960189910261,0.282846982274379
"ENSMUSG00000061232",-0.585811498911682,8.42346090220978,3.64316095320361,0.0965706444231714,0.282846982274379
"ENSMUSG00000018677",-0.20773793860998,8.27411787183341,3.64189052697955,0.096618508895888,0.282846982274379
"ENSMUSG00000021998",-0.334959961624535,7.3996768736172,3.64152672361175,0.0966322212998182,0.282846982274379
"ENSMUSG00000026365",-0.372263177857697,10.5557357702871,3.63663382334005,0.0968168938640437,0.282884174789257
"ENSMUSG00000074748",-0.258506887016114,6.85079293446182,3.61080623143957,0.0977994793153281,0.284521790180257
"ENSMUSG00000022551",0.198334255526011,7.18927918488218,3.60989210085316,0.0978344977481687,0.284521790180257
"ENSMUSG00000042650",-0.244606441391912,7.39041685702462,3.60828112627804,0.0978962512109577,0.284521790180257
"ENSMUSG00000025791",-0.220554520570024,8.50833815281819,3.58264183137215,0.0988860627445341,0.286891663518093
"ENSMUSG00000047036",-0.432181176606156,8.43193102017122,3.56363110442572,0.099628544890342,0.28853689497291
"ENSMUSG00000005161",0.176482067075925,7.09675599838565,3.54856242036562,0.100222319296575,0.289746423976918
"ENSMUSG00000030103",-0.571569646728034,7.06409571075049,3.5417556164912,0.100492075068342,0.290016602609512
"ENSMUSG00000005547",0.446014661024004,10.7242885730262,3.51822152664307,0.101432183146104,0.292056305670726
"ENSMUSG00000037815",-0.195678166821479,7.62989467523493,3.51519504937574,0.101553925132921,0.292056305670726
"ENSMUSG00000025199",0.174606798439219,8.18090984572188,3.5098710723274,0.101768555829534,0.292162782442554
"ENSMUSG00000025781",0.169015697183295,8.35404143922201,3.50256972293684,0.10206388086692,0.292319216714373
"ENSMUSG00000001435",-0.339331502510077,10.1901642469578,3.49916032788527,0.102202173160252,0.292319216714373
"ENSMUSG00000031444",0.233540479699206,9.26718414594845,3.49537140908549,0.102356151262905,0.292319216714373
"ENSMUSG00000025261",-0.193967572688781,9.14736611360897,3.49081202130359,0.102541848419983,0.292342011526642
"ENSMUSG00000087968",0.209695549201213,7.61714963254369,3.48292434692577,0.102864157798291,0.292753528681988
"ENSMUSG00000030465",-0.189981917517717,7.53800110825415,3.42975709915786,0.105072135338367,0.298500310437019
"ENSMUSG00000018428",-0.167814028148815,7.26820046333999,3.42185940480441,0.105405465103803,0.298500310437019
"ENSMUSG00000028967",0.279125232955409,10.7032901283346,3.42118118748498,0.105434155309182,0.298500310437019
"ENSMUSG00000028572",0.165672602122649,7.42271200551917,3.41704787791408,0.105609228373462,0.298500310437019
"ENSMUSG00000022865",-0.469369063591117,7.31029371602419,3.40723009390027,0.106026626144847,0.299166037750041
"ENSMUSG00000037470",0.213295958073455,7.78775950241361,3.38921277554621,0.106798337733846,0.300374316655112
"ENSMUSG00000070704",0.185339271735547,10.0864521367411,3.3887084552579,0.106820045740572,0.300374316655112
"ENSMUSG00000029630",0.218610856992172,10.8374454087773,3.37873289090501,0.107250641663056,0.301070487262332
"ENSMUSG00000047675",0.142129976849585,7.52459400564665,3.3724169836448,0.107524460642018,0.301324936552162
"ENSMUSG00000029650",0.220326446001947,6.94669214739893,3.35695982751022,0.108198516633135,0.302356020991778
"ENSMUSG00000063229",0.209452180239009,9.30133946812194,3.35276895067243,0.108382239401716,0.302356020991778
"ENSMUSG00000026189",-0.218822375159066,7.10202684182945,3.34919549051384,0.108539222946806,0.302356020991778
"ENSMUSG00000033228",-0.152902368641372,7.32465033088117,3.34653600292075,0.108656251469241,0.302356020991778
"ENSMUSG00000031482",0.209225463739979,8.73106165814369,3.34014725218076,0.108938069148134,0.302356020991778
"ENSMUSG00000028649",-0.237781189062937,9.13804152207469,3.33885455839061,0.10899520999886,0.302356020991778
"ENSMUSG00000028053",-0.279670662483341,7.2839439694751,3.33199382740625,0.109299142092098,0.302688701585018
"ENSMUSG00000026229",0.177406296056694,7.41658761038846,3.31886190171904,0.109884038860043,0.303424897905705
"ENSMUSG00000026687",-0.255431363783323,7.34872975652083,3.31774709218883,0.109933883982857,0.303424897905705
"ENSMUSG00000037686",0.396891976079574,8.03912810448772,3.31337410755866,0.110129698433284,0.303453577522621
"ENSMUSG00000013663",-0.19741639655565,8.49138273938551,3.30928512830975,0.110313215415518,0.303453577522621
"ENSMUSG00000056973",-0.255258277186069,10.1832827368892,3.29020865680542,0.111174779971096,0.305313043493243
"ENSMUSG00000038056",-0.201995151865856,7.55051435900711,3.28443250885325,0.111437416906895,0.30552425135307
"ENSMUSG00000024073",-0.206750765573571,9.0760678595755,3.26223103488344,0.112454619732521,0.307800082296168
"ENSMUSG00000025240",0.226343072075894,7.10144867876927,3.24291156222173,0.113349857472614,0.309735075651911
"ENSMUSG00000001440",-0.201638932301752,7.45090763303852,3.23148450777561,0.113883841022521,0.310193604766846
"ENSMUSG00000069045",0.196655064347999,7.25063472522106,3.22908299142392,0.113996489077996,0.310193604766846
"ENSMUSG00000027513",0.283205213750949,12.2695709044371,3.22723312116805,0.114083362239478,0.310193604766846
"ENSMUSG00000033161",-0.184893839075555,9.2433692247365,3.21378349584116,0.114717639181894,0.311403492498706
"ENSMUSG00000036880",0.271803125106665,10.2050705812517,3.17661665999155,0.116495018151226,0.315039034101796
"ENSMUSG00000046794",-0.879422331197423,8.18283463805162,3.17503693571784,0.116571373839068,0.315039034101796
"ENSMUSG00000020821",-0.279308651794172,8.01206298092197,3.17204910343639,0.116715972714376,0.315039034101796
"ENSMUSG00000032554",0.277076008365034,14.9283953636556,3.1661549789887,0.117001926238874,0.315039034101796
"ENSMUSG00000032536",-0.282254927553307,7.26582534194473,3.16589628067815,0.117014498380667,0.315039034101796
"ENSMUSG00000004535",0.210008686062095,8.20119868214169,3.1406178513158,0.118251711804533,0.31784978091251
"ENSMUSG00000039202",-0.309790137723252,8.49548251961862,3.13429443507527,0.118563927735595,0.318169104608571
"ENSMUSG00000021134",-0.246157105796482,7.95724111676853,3.12245838608451,0.119151290263083,0.318897932183091
"ENSMUSG00000029445",0.22149768352821,10.833399931524,3.12064837860031,0.119241453764354,0.318897932183091
"ENSMUSG00000025089",0.266064437777837,8.15439007041121,3.11712760857984,0.119417098008987,0.318897932183091
"ENSMUSG00000006998",0.219985100815198,8.19512067934229,3.09592763383376,0.120482057881313,0.320503110293481
"ENSMUSG00000021577",0.164164463329597,9.30644018752246,3.0940483892393,0.120577070810707,0.320503110293481
"ENSMUSG00000042202",0.292853730247323,7.41454975311932,3.09354200745443,0.120602690134751,0.320503110293481
"ENSMUSG00000057236",0.226810239677149,7.12401233895553,3.08736894654869,0.120915588503897,0.320612417713816
"ENSMUSG00000002996",0.218677148890133,7.03809573027789,3.08504580670092,0.121033623951538,0.320612417713816
"ENSMUSG00000029472",-0.185692811803928,7.04218971313641,3.07275807139111,0.121660513289805,0.321268860169427
"ENSMUSG00000021492",0.19515284950715,8.41645868582585,3.07253299749035,0.121672036404592,0.321268860169427
"ENSMUSG00000028573",0.204265031936773,7.00569535385498,3.06660521998561,0.121976046672749,0.321555443552359
"ENSMUSG00000004207",-0.265075479200395,9.3517154847942,3.05996916635854,0.122317586773947,0.321939888389027
"ENSMUSG00000072704",-0.147432970935737,7.43905205591712,3.03694935377927,0.123512310937433,0.324324262991218
"ENSMUSG00000042770",0.178374972559727,7.47544420036183,3.0349307399715,0.123617819389358,0.324324262991218
"ENSMUSG00000039704",-0.189770082203598,7.3325882592542,3.02700423944241,0.124033287704104,0.324896111900082
"ENSMUSG00000034892",0.257904011787753,7.01848577852398,3.01080716867036,0.124888084048128,0.326615100571017
"ENSMUSG00000044005",0.184469812126674,8.93814388580493,3.00542997019856,0.12517360639196,0.326842194467895
"ENSMUSG00000021270",1.0259945862268,8.20171783680591,2.99815090193785,0.12556150878289,0.327335470598819
"ENSMUSG00000043067",0.268939792017346,7.08906502029648,2.98074407806981,0.126495666886164,0.329249006373005
"ENSMUSG00000019877",0.182054926701536,8.28522919601174,2.97646616111406,0.126726669792826,0.329329181373141
"ENSMUSG00000031938",-0.221759655509155,7.86996611214527,2.95254390143952,0.128028914018884,0.331808081994351
"ENSMUSG00000027523",-0.228253195286787,8.33765734683836,2.94829061465554,0.128262322594603,0.331808081994351
"ENSMUSG00000000149",-0.324598268366251,7.75227587800199,2.94786559344486,0.128285677901767,0.331808081994351
"ENSMUSG00000032504",-0.173166196298056,7.14672349255886,2.93373831734887,0.129065238414058,0.332669270162004
"ENSMUSG00000024921",-0.287007025180783,8.29374203889816,2.93084919424085,0.129225445233149,0.332669270162004
"ENSMUSG00000031138",-0.222004105807585,7.98794818035937,2.92676914532129,0.129452145270877,0.332669270162004
"ENSMUSG00000053279",-0.270680753110437,10.6622256504597,2.9245918219162,0.129573342234113,0.332669270162004
"ENSMUSG00000020198",-0.210111647443635,6.9397099038043,2.92357868613162,0.129629788555529,0.332669270162004
"ENSMUSG00000039831",-0.27699330495542,7.19243592916811,2.91410502067282,0.130159207773894,0.333024588594277
"ENSMUSG00000038615",0.192120518468753,7.2471460578164,2.9138564615853,0.130173137061471,0.333024588594277
"ENSMUSG00000050199",0.25920893878285,7.37279090721984,2.90597497553943,0.130615855304215,0.33363832604881
"ENSMUSG00000030895",-0.424158197241009,12.5087825151464,2.90068445135132,0.13091416757111,0.333832670405371
"ENSMUSG00000040918",0.299371509013226,7.33759124726916,2.89615046833739,0.131170549046253,0.333832670405371
"ENSMUSG00000002102",0.195754256330882,7.13358387129735,2.89385243342928,0.131300752432994,0.333832670405371
"ENSMUSG00000078866",-0.560587852296822,7.21146132629767,2.88686958742485,0.131697456097277,0.334324560617315
"ENSMUSG00000032898",0.533001761530584,7.60519070975456,2.88033267894899,0.13207028439731,0.334683121745841
"ENSMUSG00000042305",0.197004414487027,7.37592514634744,2.87512987599698,0.132368035865148,0.334683121745841
"ENSMUSG00000090733",0.186058396674318,7.39925624382071,2.87198523605051,0.132548437603936,0.334683121745841
"ENSMUSG00000029669",0.161915396132722,7.76692678636912,2.87017355530304,0.132652519986802,0.334683121745841
"ENSMUSG00000005779",0.228562700835804,7.34693208804258,2.86625743922658,0.132877878917826,0.334738301408613
"ENSMUSG00000061983",-0.19992287902411,7.54415921019336,2.85136415894595,0.133739645928766,0.335896676785155
"ENSMUSG00000060429",-0.272699244829571,7.05601822738813,2.85125322175294,0.13374609318801,0.335896676785155
"ENSMUSG00000028434",0.335585252229466,7.15981838545791,2.8446324813207,0.13413162322981,0.336351402763776
"ENSMUSG00000038462",0.166597833743444,7.79000879083942,2.81145150479165,0.136086436139274,0.340546912357039
"ENSMUSG00000020817",-0.253246168495287,6.82385532529383,2.80794068405034,0.136295506465536,0.340546912357039
"ENSMUSG00000036932",0.202634925053281,7.08276644586988,2.80575664800837,0.136425784342425,0.340546912357039
"ENSMUSG00000055737",0.223059064523441,10.0229339513167,2.79551189509915,0.137039124666946,0.341559636480494
"ENSMUSG00000033863",0.279712735070281,7.80970929210782,2.79109357013372,0.137304788917475,0.341704051088117
"ENSMUSG00000024425",-0.156516407714067,7.93549888388779,2.77527110281813,0.138261862636635,0.343542059723262
"ENSMUSG00000020182",0.304537283124948,6.91457331026811,2.77199704860401,0.138461024678737,0.343542059723262
"ENSMUSG00000031818",0.170705531596907,8.57450042633215,2.76168218512631,0.139091012272224,0.343772585457944
"ENSMUSG00000084744",0.243446465738208,9.40591743454314,2.76142163308836,0.139106975590711,0.343772585457944
"ENSMUSG00000021756",-0.176923846380578,8.90445138938874,2.75987834406469,0.139201579324396,0.343772585457944
"ENSMUSG00000020964",0.241164442238479,8.37613351328451,2.75681113408062,0.139389856839178,0.343772585457944
"ENSMUSG00000068762",0.348220372957829,7.06211417380563,2.74784721532911,0.139942066941109,0.344617814548091
